name	objName	posx	posy	posz	scalex	scaley	scalez	rotx	roty	rotz	XAnimRows	YAnimRows	Tag			hasPhysics	isStatic	isKinematic	meshCollision	FlipNormals	doDraw	hitBoxX	hitBoxY	hitBoxZ	radius	capsuleHeight
Resources/Models/Bookcase.x	Model2	-10.307	-10.4597	20.1583	2.2393	2.9278	1.918	0	0	0	0	0	Bookcase	1	1	0	0	0	1	0	0	0	0	0
Resources/Models/Bookcase.x	Model2	-74.026	-9.52599	67.5274	2.836	3.4327	2.3311	0	0	0	0	0	Bookcase	1	1	0	0	0	1	0	0	0	0	0
Resources/Models/Bookcase.x	Model2	-67.9252	-9.58231	21.133	2.836	3.4327	2.3311	0	0	0	0	0	Bookcase	1	1	0	0	0	1	0	0	0	0	0
Resources/Models/table.x	Model3	-32.1434	-12.2752	43.8325	2.7442	2.6065	2.2852	0	0	0	0	0	Bookcase	1	1	0	0	0	1	0	0	0	0	0
Resources/Models/chair.x	Model4	-37.9777	-12.0973	44.059	2.05381	1.8721	2.377	0	0	0	0	0	Bookcase	1	1	0	0	0	1	0	0	0	0	0
Resources/Models/chair.x	Model4	-26.0245	-11.9785	44.3073	2.05381	1.8721	2.377	3.14159	0	0	0	0	Bookcase	1	1	0	0	0	1	0	0	0	0	0
Resources/Models/DeurBlauw.x	Model2	-104.979	-8.72787	-34.0446	5.64643	6.27554	0.81964	0	0	0	0	0	BlueDoor	1	0	0	0	0	1	0	0	0	0	0
Resources/Models/DeurBreakable.x	Model4	40.4725	-7.95438	-125.841	5.73499	5.73445	1	0	0	0	0	0	BreakableDoor	1	0	0	0	0	1	0	0	0	0	0
Resources/Models/DeurRood.x	Model3	61.7719	-8.3279	121.892	5.64535	6.05063	1	0	0	0	0	0	RedDoor	1	0	0	0	0	1	0	0	0	0	0
Resources/Sprites/RottenFlower.png	StaticSprite1	21.2681	-10.3945	22.533	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.7137	-7.40075	63.287	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-45.9131	-10.0263	65.659	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-104.247	-7.45717	25.3934	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.4169	-7.17467	67.2739	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.3838	-7.14418	65.6943	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.8005	-7.11368	64.5123	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.0713	-5.35434	22.5292	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-43.2235	-9.76727	65.8563	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-75.5533	-7.26617	28.1483	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-104.067	-7.20516	22.6533	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-82.3846	-6.96126	62.8154	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-58.0453	-8.73177	83.4109	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-53.95	-8.67073	80.7237	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-51.279	-8.67073	77.6229	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-32.9821	-7		43.737	0.235	0.49	1	0	0	0	0	0	RottenFlower	1	1	0	0	1	0	0	0	0	1	0
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	58.1437		0		-1.62693	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	66.1404		0		-15.1441	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	62.1082		0		-5.58653	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	60.7099		0		-13.9613	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	57.5422		0		-14.6648	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	65.2318		0		-11.9493	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	112.831		0		-73.7624	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	112.329		0		-78.455		1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	117.201		0		-71.4992	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	115.596		0		-65.2805	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	105.734		0		-111.938	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	117.402		0		-111.998	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	58.2467		0		-114.437	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	58.2512		0		-116.848	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-13.234		0	-139.177	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-19.515		0	-131.406		1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-113.11		0	-108.905	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-150.65		0	-104.074	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-74.338		0	-114.968	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-109.47		0	-113.173	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-118.91		0	-112.531	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-122.59		0	-115.149	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-141.97		0	-104.531		1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-156.72		0	-99.5303	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-110.13		0	-203.164	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-202.079	0		-50.2341	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-196.238	0		-49.7252	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-199.121	0		-2.03091	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-202.816	0		35.0451	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-128.095	0		88.0715	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-127.339	0		96.954	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-129.108	0		85.7856	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-196.804	0		31.0288	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-167.761	0		21.5697	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-174.983	0		24.4382	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-172.729	0		20.4063	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-170.627	0		16.9928	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-93.6565	0		23.7944	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-102.322	0		30.9797	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-61.0944	0		74.5993	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-72.3873	0		74.4647	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-34.0857	0	79.2494	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-36.4233	0	80.8006	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	-25.2381	0	80.0463	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	1.60793	-9.1	77.7334	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	2.59128	-9.1	73.2766	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	8.24221	-9.1	75.5551	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	4.60935	-9.1	150.262	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	1.50166	-9.1	137.532	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	2.39453	-9.1	95.8992	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	8.97447	-9.1	105.134	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	8.88656	-9.1	94.7441	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	95.9536	-9.10001	127.283	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	72.0292	-9.10001	125.953	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	84.1354	-9.10001	151.982	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	89.3145	-9.10001	144.674	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	108.176	-9.10001	80.6836	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	109.541	-9.10001	68.7051	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/AnimationPNG/ManimatieSheet2.png	Enemy	109.669	-9.10001	53.5945	1	1	1	0	0	0	8	8	Enemy	1	0	1	0	1	0	0	0	0	1.0	3
Resources/Sprites/RottenFlower.png	StaticSprite1	21.2681	-10.3945	22.533	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.7137	-7.40075	63.287	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-45.9131	-10.0263	65.659	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-104.247	-7.45717	25.3934	0.385	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.4169	-7.17467	67.2739	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.3838	-7.14418	65.6943	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.8005	-7.11368	64.5123	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	24.0713	-5.35434	22.5292	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-43.2235	-9.76727	65.8563	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-75.5533	-7.26617	28.1483	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-104.067	-7.20516	22.6533	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-82.3846	-6.96126	62.8154	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-58.0453	-8.73177	83.4109	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-53.95	-8.67073	80.7237	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-51.279	-8.67073	77.6229	0.3355	0.643	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
Resources/Sprites/RottenFlower.png	StaticSprite1	-32.9821	-9.60445	43.737	0.235	0.49	1	0	0	0	0	0	RottenFlower	1	0	1	0	1	0	0	0	0	1	0
